cpg_id,SCLL-545,SCLL-546,SCLL-547,SCLL-548,SCLL-493,SCLL-494,SCLL-531,SCLL-532,SCLL-533
cg03539340,0.938898517,0.716802241,0.732904572,0.450406232,0.892048348,0.937138318,0.954572934,0.933391551,0.959710159
cg04307107,0.478956343,0.50919446,0.514338257,0.30361277,0.554466377,0.52981947,0.524985114,0.552101854,0.13746926
cg05139523,0.897932381,0.894433383,0.897209319,0.86448031,0.206603577,0.168768657,0.109745854,0.112697854,0.072150887
cg05386230,0.196508978,0.443244833,0.470661628,0.283826755,0.501977767,0.475308225,0.550987979,0.537049886,0.540593076
cg05389922,0.64357297,0.711042495,0.70344535,0.734514224,0.236108671,0.194035513,0.304038349,0.252785156,0.355114707
cg08389814,0.916726359,0.84780498,0.86246932,0.519890712,0.522026213,0.463859217,0.499313539,0.504009554,0.488751066
cg08424491,0.516445093,0.477759774,0.473608384,0.504628251,0.496276374,0.495312803,0.517614885,0.778491282,0.487764297
cg09123507,0.643217165,0.599897507,0.615312136,0.401095391,0.183060118,0.080116537,0.054856099,0.06619596,0.043147114
cg09607548,0.094557521,0.354060602,0.392403747,0.426064418,0.236755176,0.212937925,0.178338926,0.194475395,0.17037632
cg09990613,0.280201268,0.493829494,0.504891107,0.315828029,0.262540378,0.224380494,0.16380081,0.207225359,0.176898856
cg10797197,0.066101877,0.146109564,0.227373655,0.067949766,0.818746789,0.826776164,0.909133407,0.81590114,0.846575601
cg11133732,0.466678192,0.568505633,0.557596535,0.771376374,0.824988971,0.858808901,0.850542882,0.533088277,0.864040877
cg11598935,0.585269163,0.826711321,0.835663032,0.674039285,0.867064394,0.900664303,0.936416468,0.888218112,0.900575159
cg12751644,0.192874873,0.214417317,0.215765723,0.350588083,0.469802556,0.449821616,0.493944158,0.458470036,0.471225024
cg13928427,0.793245479,0.720576256,0.722182032,0.557300795,0.754985827,0.702572327,0.755819231,0.664542051,0.631581078
cg17029694,0.83543783,0.823549012,0.831130823,0.540196772,0.757170856,0.789207213,0.852326027,0.577469943,0.669675004
cg17083925,0.559909573,0.83039726,0.79408936,0.599169468,0.473890899,0.460176796,0.468115225,0.451796956,0.532004794
cg18282375,0.494310043,0.525799733,0.54466978,0.525091335,0.588577457,0.576091574,0.560924156,0.540196091,0.608110936
cg19348676,0.13850997,0.247113491,0.251304379,0.156769587,0.593056424,0.521280635,0.583158098,0.547971352,0.586827481
cg20102019,0.712075548,0.483010049,0.497712845,0.408401023,0.695005405,0.671204015,0.803162152,0.702796925,0.694050218
cg20964064,0.399063231,0.437310405,0.469039859,0.423834826,0.568954082,0.589177889,0.517375249,0.548979929,0.505692641
cg22463915,0.514097944,0.523083236,0.529465636,0.709734687,0.793656924,0.839011217,0.920911475,0.87855904,0.839781852
cg23303369,0.458917161,0.883979225,0.85013068,0.632026848,0.529330776,0.535093742,0.567772924,0.542341002,0.550241289
cg24818238,0.756581866,0.668060879,0.679959083,0.322061576,0.453855943,0.427635571,0.449920464,0.435345794,0.191096161
cg01481690,0.862923206,0.899870161,0.900748678,0.902431107,0.659266258,0.650861927,0.631244685,0.689204756,0.584650414
cg08431893,0.56792566,0.585491145,0.636129695,0.498951196,0.599300849,0.624439888,0.607826586,0.644972527,0.625444195
cg09374293,0.582468281,0.904547545,0.917426962,0.916963176,0.893573368,0.915742236,0.935145431,0.923347486,0.945203468
cg09417038,0.429766211,0.493022631,0.466044586,0.469952162,0.792063169,0.804728789,0.878200206,0.834675912,0.825794019
cg11113589,0.780835204,0.59246374,0.585692973,0.359785495,0.225544034,0.133533941,0.134936192,0.150755928,0.109628844
cg16501323,0.766334576,0.769501842,0.758014949,0.581835222,0.58668989,0.520658288,0.584442619,0.556843357,0.59746276
cg17356252,0.843685593,0.78311854,0.823055249,0.547004209,0.564365892,0.543131906,0.533981419,0.513843233,0.525641611
cg25421566,0.105408825,0.135735602,0.14572711,0.373723399,0.223708508,0.177493599,0.126248056,0.30853253,0.165523449
cg00276389,0.4490161,0.442277659,0.462293802,0.441338315,0.521964854,0.480942077,0.488949826,0.460056456,0.46924447
cg00610021,0.381037957,0.360751587,0.36034644,0.348030714,0.396770464,0.492510337,0.393702829,0.689522621,0.878176323
cg01704580,0.435701658,0.48513343,0.479679354,0.34357638,0.798953385,0.833254863,0.885875314,0.857062172,0.859686931
cg03688400,0.442433925,0.461194236,0.481917441,0.276072357,0.752996117,0.696997924,0.851830161,0.78564072,0.815362917
cg06781532,0.387903274,0.46683309,0.467652645,0.44217074,0.900854535,0.899534261,0.949455134,0.898813474,0.915169223
cg06942979,0.439756852,0.43508687,0.460256408,0.371420252,0.460792647,0.424990845,0.428951212,0.420437691,0.452140102
cg06961233,0.414194176,0.569209768,0.607878171,0.74394372,0.289673581,0.249671101,0.262236803,0.297487779,0.298129241
cg07331806,0.133366698,0.219446044,0.252803398,0.134900823,0.44386818,0.396295901,0.486056325,0.428786482,0.527750641
cg07459594,0.471089912,0.711521874,0.715921393,0.847861719,0.497933887,0.504465764,0.500629534,0.503793096,0.519551439
cg08178168,0.872409603,0.897215019,0.887560266,0.791647708,0.813066977,0.888391198,0.949877718,0.897023267,0.545717894
cg09696535,0.114734421,0.28711689,0.334141631,0.109438019,0.877289046,0.917193146,0.933932514,0.909971927,0.626606071
cg11141652,0.404086325,0.394839384,0.493125509,0.465601126,0.771769444,0.743190671,0.643249983,0.606199059,0.754431138
cg15498409,0.137593088,0.209764808,0.236640345,0.200898236,0.618803377,0.549006855,0.578929211,0.525657226,0.191767459
cg16210088,0.668669041,0.817098142,0.787297176,0.932293896,0.593367883,0.622639698,0.586580362,0.561871172,0.640940953
cg18982625,0.873965263,0.800344951,0.781897021,0.651936888,0.290823817,0.318721691,0.263019138,0.540065354,0.253228607
cg20548231,0.579177499,0.559311748,0.553907644,0.750913357,0.591984297,0.592671024,0.634738701,0.577642263,0.615213133
cg21401457,0.569844364,0.667737567,0.616278678,0.62231968,0.618178033,0.715756126,0.505568027,0.598552742,0.547269916
cg24435209,0.525581471,0.696912125,0.710182941,0.467926523,0.581830719,0.562494685,0.568028864,0.522118646,0.18569312
cg25163076,0.509591955,0.662221676,0.634662981,0.570931803,0.841273906,0.891179614,0.944278247,0.931047661,0.939288777
cg26730347,0.637490294,0.591343106,0.550358061,0.746748228,0.380449044,0.392756867,0.313335706,0.317584634,0.322648233
